day,stakeholder_id,name,requested,min_acceptable,allocated,allocated_from_authority,allocated_from_trades,satisfaction,shortfall,critical_failure,severity_today,rounds_today,imposed_today,cooperated,objected,supply,total_allocated,peak_temp_c,ruling_text,run_id,condition,seed
2,energy_utility,Energy Utility,104.0,88.4,93.3,93.3,0.0,0.897,0.0,False,False,0,False,False,False,800.0,799.9,37.0,"Today’s allocation was made under severe heat and constrained supply using our standard priority order, with the first obligation to protect public health and essential services while ensuring every stakeholder remained above its minimum requirement. The resulting distribution reflects a straightforward, non-negotiated application of that framework in a day of high demand, with the remaining supply assigned to maintain basic household use, food production, business continuity, power reliability, and environmental safeguards.

We also note that Industry / Businesses voluntarily reduced its request by 10.0 units in a cooperative gesture toward an unspecified peer. The Authority regards that kind of good-faith crisis management as constructive and will weigh it favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
2,epa,Environmental Protection Agency,36.0,36.0,36.0,36.0,0.0,1.0,0.0,False,False,0,False,False,False,800.0,799.9,37.0,"Today’s allocation was made under severe heat and constrained supply using our standard priority order, with the first obligation to protect public health and essential services while ensuring every stakeholder remained above its minimum requirement. The resulting distribution reflects a straightforward, non-negotiated application of that framework in a day of high demand, with the remaining supply assigned to maintain basic household use, food production, business continuity, power reliability, and environmental safeguards.

We also note that Industry / Businesses voluntarily reduced its request by 10.0 units in a cooperative gesture toward an unspecified peer. The Authority regards that kind of good-faith crisis management as constructive and will weigh it favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
3,hospital,Hospital / Healthcare Services,156.0,117.0,117.0,117.0,0.0,0.75,0.0,False,True,2,True,False,False,700.0,700.0,40.0,"Today’s ruling prioritised life-sustaining and essential public services under extreme heat, with special weight given to hospitals, household use, and the minimum water needed to keep the power system stable and prevent cascading failures. Agriculture and industry were assigned reduced shares because, while important, they can absorb short-term curtailment more readily than health, domestic supply, or critical infrastructure, and environmental releases were necessarily deferred in light of the acute shortage.

We note the voluntary cooperation shown in negotiation, including the willingness of the Energy Utility and several other stakeholders to accept reductions and trade-offs to keep the system functioning. The Authority regards such good-faith crisis management as materially helpful and it will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
3,households,Households,424.0,275.6,275.6,275.6,0.0,0.65,0.0,False,True,2,True,False,False,700.0,700.0,40.0,"Today’s ruling prioritised life-sustaining and essential public services under extreme heat, with special weight given to hospitals, household use, and the minimum water needed to keep the power system stable and prevent cascading failures. Agriculture and industry were assigned reduced shares because, while important, they can absorb short-term curtailment more readily than health, domestic supply, or critical infrastructure, and environmental releases were necessarily deferred in light of the acute shortage.

We note the voluntary cooperation shown in negotiation, including the willingness of the Energy Utility and several other stakeholders to accept reductions and trade-offs to keep the system functioning. The Authority regards such good-faith crisis management as materially helpful and it will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
3,agriculture,Agriculture,275.0,137.5,137.5,137.5,0.0,0.5,0.0,False,True,2,True,False,False,700.0,700.0,40.0,"Today’s ruling prioritised life-sustaining and essential public services under extreme heat, with special weight given to hospitals, household use, and the minimum water needed to keep the power system stable and prevent cascading failures. Agriculture and industry were assigned reduced shares because, while important, they can absorb short-term curtailment more readily than health, domestic supply, or critical infrastructure, and environmental releases were necessarily deferred in light of the acute shortage.

We note the voluntary cooperation shown in negotiation, including the willingness of the Energy Utility and several other stakeholders to accept reductions and trade-offs to keep the system functioning. The Authority regards such good-faith crisis management as materially helpful and it will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
3,industry,Industry / Businesses,150.0,82.5,78.1,78.1,0.0,0.521,4.4,True,True,2,True,False,True,700.0,700.0,40.0,"Today’s ruling prioritised life-sustaining and essential public services under extreme heat, with special weight given to hospitals, household use, and the minimum water needed to keep the power system stable and prevent cascading failures. Agriculture and industry were assigned reduced shares because, while important, they can absorb short-term curtailment more readily than health, domestic supply, or critical infrastructure, and environmental releases were necessarily deferred in light of the acute shortage.

We note the voluntary cooperation shown in negotiation, including the willingness of the Energy Utility and several other stakeholders to accept reductions and trade-offs to keep the system functioning. The Authority regards such good-faith crisis management as materially helpful and it will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
3,energy_utility,Energy Utility,108.0,91.8,91.8,91.8,0.0,0.85,0.0,False,True,2,True,False,False,700.0,700.0,40.0,"Today’s ruling prioritised life-sustaining and essential public services under extreme heat, with special weight given to hospitals, household use, and the minimum water needed to keep the power system stable and prevent cascading failures. Agriculture and industry were assigned reduced shares because, while important, they can absorb short-term curtailment more readily than health, domestic supply, or critical infrastructure, and environmental releases were necessarily deferred in light of the acute shortage.

We note the voluntary cooperation shown in negotiation, including the willingness of the Energy Utility and several other stakeholders to accept reductions and trade-offs to keep the system functioning. The Authority regards such good-faith crisis management as materially helpful and it will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
3,epa,Environmental Protection Agency,36.0,36.0,0.0,0.0,0.0,0.0,36.0,True,True,2,True,False,False,700.0,700.0,40.0,"Today’s ruling prioritised life-sustaining and essential public services under extreme heat, with special weight given to hospitals, household use, and the minimum water needed to keep the power system stable and prevent cascading failures. Agriculture and industry were assigned reduced shares because, while important, they can absorb short-term curtailment more readily than health, domestic supply, or critical infrastructure, and environmental releases were necessarily deferred in light of the acute shortage.

We note the voluntary cooperation shown in negotiation, including the willingness of the Energy Utility and several other stakeholders to accept reductions and trade-offs to keep the system functioning. The Authority regards such good-faith crisis management as materially helpful and it will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
4,hospital,Hospital / Healthcare Services,159.0,119.2,119.2,119.2,0.0,0.75,0.0,False,True,2,True,False,False,600.0,600.0,41.0,"Today’s allocation was set to protect essential human health and basic domestic needs first, while preserving enough supply to keep critical energy infrastructure operating under extreme heat conditions. With temperatures reaching 41°C and no consensus reached after two rounds of negotiation, the Authority had to prioritize public safety, continuity of service, and the most urgent life-supporting uses, while temporarily suspending non-essential industrial and environmental withdrawals.

We also note and commend the voluntary cooperation shown in the process, including any reductions or trades offered by stakeholders to help move the discussion forward. The Authority treats such good-faith crisis management as a positive factor and will weigh it favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
4,households,Households,436.0,283.4,241.8,241.8,0.0,0.555,41.6,True,True,2,True,False,False,600.0,600.0,41.0,"Today’s allocation was set to protect essential human health and basic domestic needs first, while preserving enough supply to keep critical energy infrastructure operating under extreme heat conditions. With temperatures reaching 41°C and no consensus reached after two rounds of negotiation, the Authority had to prioritize public safety, continuity of service, and the most urgent life-supporting uses, while temporarily suspending non-essential industrial and environmental withdrawals.

We also note and commend the voluntary cooperation shown in the process, including any reductions or trades offered by stakeholders to help move the discussion forward. The Authority treats such good-faith crisis management as a positive factor and will weigh it favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
4,agriculture,Agriculture,288.0,143.8,143.8,143.8,0.0,0.499,0.0,False,True,2,True,False,True,600.0,600.0,41.0,"Today’s allocation was set to protect essential human health and basic domestic needs first, while preserving enough supply to keep critical energy infrastructure operating under extreme heat conditions. With temperatures reaching 41°C and no consensus reached after two rounds of negotiation, the Authority had to prioritize public safety, continuity of service, and the most urgent life-supporting uses, while temporarily suspending non-essential industrial and environmental withdrawals.

We also note and commend the voluntary cooperation shown in the process, including any reductions or trades offered by stakeholders to help move the discussion forward. The Authority treats such good-faith crisis management as a positive factor and will weigh it favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
4,industry,Industry / Businesses,150.0,82.5,0.0,0.0,0.0,0.0,82.5,True,True,2,True,False,True,600.0,600.0,41.0,"Today’s allocation was set to protect essential human health and basic domestic needs first, while preserving enough supply to keep critical energy infrastructure operating under extreme heat conditions. With temperatures reaching 41°C and no consensus reached after two rounds of negotiation, the Authority had to prioritize public safety, continuity of service, and the most urgent life-supporting uses, while temporarily suspending non-essential industrial and environmental withdrawals.

We also note and commend the voluntary cooperation shown in the process, including any reductions or trades offered by stakeholders to help move the discussion forward. The Authority treats such good-faith crisis management as a positive factor and will weigh it favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
4,energy_utility,Energy Utility,112.0,95.2,95.2,95.2,0.0,0.85,0.0,False,True,2,True,False,False,600.0,600.0,41.0,"Today’s allocation was set to protect essential human health and basic domestic needs first, while preserving enough supply to keep critical energy infrastructure operating under extreme heat conditions. With temperatures reaching 41°C and no consensus reached after two rounds of negotiation, the Authority had to prioritize public safety, continuity of service, and the most urgent life-supporting uses, while temporarily suspending non-essential industrial and environmental withdrawals.

We also note and commend the voluntary cooperation shown in the process, including any reductions or trades offered by stakeholders to help move the discussion forward. The Authority treats such good-faith crisis management as a positive factor and will weigh it favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
4,epa,Environmental Protection Agency,36.0,36.0,0.0,0.0,0.0,0.0,36.0,True,True,2,True,False,True,600.0,600.0,41.0,"Today’s allocation was set to protect essential human health and basic domestic needs first, while preserving enough supply to keep critical energy infrastructure operating under extreme heat conditions. With temperatures reaching 41°C and no consensus reached after two rounds of negotiation, the Authority had to prioritize public safety, continuity of service, and the most urgent life-supporting uses, while temporarily suspending non-essential industrial and environmental withdrawals.

We also note and commend the voluntary cooperation shown in the process, including any reductions or trades offered by stakeholders to help move the discussion forward. The Authority treats such good-faith crisis management as a positive factor and will weigh it favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
5,hospital,Hospital / Healthcare Services,162.0,121.5,121.5,121.5,0.0,0.75,0.0,False,True,2,True,False,False,540.0,540.0,39.0,"With temperatures reaching 39°C and supply still critically constrained, the Authority prioritized life-sustaining and public-health uses first: hospitals and healthcare services, then household consumption, while preserving enough water to keep the energy system operating and the wider city stable. Agriculture and environmental flows were reduced to reflect the need to protect immediate human welfare under emergency conditions, and industry/business use was suspended for the day because it was the most deferrable demand in this shortage.

We note that the final outcome followed two rounds of negotiation without consensus, requiring a formal ruling. Any stakeholders who accepted voluntary reductions or trades during the process demonstrated good-faith crisis management, and the Authority will take that cooperation into account favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
5,households,Households,448.0,291.2,291.2,291.2,0.0,0.65,0.0,False,True,2,True,False,False,540.0,540.0,39.0,"With temperatures reaching 39°C and supply still critically constrained, the Authority prioritized life-sustaining and public-health uses first: hospitals and healthcare services, then household consumption, while preserving enough water to keep the energy system operating and the wider city stable. Agriculture and environmental flows were reduced to reflect the need to protect immediate human welfare under emergency conditions, and industry/business use was suspended for the day because it was the most deferrable demand in this shortage.

We note that the final outcome followed two rounds of negotiation without consensus, requiring a formal ruling. Any stakeholders who accepted voluntary reductions or trades during the process demonstrated good-faith crisis management, and the Authority will take that cooperation into account favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
5,agriculture,Agriculture,300.0,150.0,28.7,28.7,0.0,0.096,121.3,True,True,2,True,False,True,540.0,540.0,39.0,"With temperatures reaching 39°C and supply still critically constrained, the Authority prioritized life-sustaining and public-health uses first: hospitals and healthcare services, then household consumption, while preserving enough water to keep the energy system operating and the wider city stable. Agriculture and environmental flows were reduced to reflect the need to protect immediate human welfare under emergency conditions, and industry/business use was suspended for the day because it was the most deferrable demand in this shortage.

We note that the final outcome followed two rounds of negotiation without consensus, requiring a formal ruling. Any stakeholders who accepted voluntary reductions or trades during the process demonstrated good-faith crisis management, and the Authority will take that cooperation into account favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
5,industry,Industry / Businesses,150.0,82.5,0.0,0.0,0.0,0.0,82.5,True,True,2,True,False,True,540.0,540.0,39.0,"With temperatures reaching 39°C and supply still critically constrained, the Authority prioritized life-sustaining and public-health uses first: hospitals and healthcare services, then household consumption, while preserving enough water to keep the energy system operating and the wider city stable. Agriculture and environmental flows were reduced to reflect the need to protect immediate human welfare under emergency conditions, and industry/business use was suspended for the day because it was the most deferrable demand in this shortage.

We note that the final outcome followed two rounds of negotiation without consensus, requiring a formal ruling. Any stakeholders who accepted voluntary reductions or trades during the process demonstrated good-faith crisis management, and the Authority will take that cooperation into account favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
5,energy_utility,Energy Utility,116.0,98.6,98.6,98.6,0.0,0.85,0.0,False,True,2,True,False,False,540.0,540.0,39.0,"With temperatures reaching 39°C and supply still critically constrained, the Authority prioritized life-sustaining and public-health uses first: hospitals and healthcare services, then household consumption, while preserving enough water to keep the energy system operating and the wider city stable. Agriculture and environmental flows were reduced to reflect the need to protect immediate human welfare under emergency conditions, and industry/business use was suspended for the day because it was the most deferrable demand in this shortage.

We note that the final outcome followed two rounds of negotiation without consensus, requiring a formal ruling. Any stakeholders who accepted voluntary reductions or trades during the process demonstrated good-faith crisis management, and the Authority will take that cooperation into account favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
5,epa,Environmental Protection Agency,36.0,36.0,0.0,0.0,0.0,0.0,36.0,True,True,2,True,False,True,540.0,540.0,39.0,"With temperatures reaching 39°C and supply still critically constrained, the Authority prioritized life-sustaining and public-health uses first: hospitals and healthcare services, then household consumption, while preserving enough water to keep the energy system operating and the wider city stable. Agriculture and environmental flows were reduced to reflect the need to protect immediate human welfare under emergency conditions, and industry/business use was suspended for the day because it was the most deferrable demand in this shortage.

We note that the final outcome followed two rounds of negotiation without consensus, requiring a formal ruling. Any stakeholders who accepted voluntary reductions or trades during the process demonstrated good-faith crisis management, and the Authority will take that cooperation into account favorably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
6,hospital,Hospital / Healthcare Services,165.0,123.8,123.8,123.8,0.0,0.75,0.0,False,True,2,True,False,False,480.0,480.0,36.0,"Today’s allocation was set to protect life, maintain essential household access during an extreme heat day, and keep critical public infrastructure operating while we remain in severe shortage conditions. Healthcare services and the energy utility were prioritized because uninterrupted treatment, cooling, pumping, and grid stability are non-negotiable under 36°C conditions, while household supply was preserved to reduce immediate public health risk.

Agricultural, industrial, and environmental requests could not be supported today because the available water had to be concentrated on the most urgent human and system-critical needs. We note and appreciate any voluntary reductions or trades offered during the negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
6,households,Households,460.0,299.0,254.2,254.2,0.0,0.553,44.8,True,True,2,True,False,True,480.0,480.0,36.0,"Today’s allocation was set to protect life, maintain essential household access during an extreme heat day, and keep critical public infrastructure operating while we remain in severe shortage conditions. Healthcare services and the energy utility were prioritized because uninterrupted treatment, cooling, pumping, and grid stability are non-negotiable under 36°C conditions, while household supply was preserved to reduce immediate public health risk.

Agricultural, industrial, and environmental requests could not be supported today because the available water had to be concentrated on the most urgent human and system-critical needs. We note and appreciate any voluntary reductions or trades offered during the negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
6,agriculture,Agriculture,312.0,156.2,0.0,0.0,0.0,0.0,156.2,True,True,2,True,False,True,480.0,480.0,36.0,"Today’s allocation was set to protect life, maintain essential household access during an extreme heat day, and keep critical public infrastructure operating while we remain in severe shortage conditions. Healthcare services and the energy utility were prioritized because uninterrupted treatment, cooling, pumping, and grid stability are non-negotiable under 36°C conditions, while household supply was preserved to reduce immediate public health risk.

Agricultural, industrial, and environmental requests could not be supported today because the available water had to be concentrated on the most urgent human and system-critical needs. We note and appreciate any voluntary reductions or trades offered during the negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
6,industry,Industry / Businesses,150.0,82.5,0.0,0.0,0.0,0.0,82.5,True,True,2,True,False,True,480.0,480.0,36.0,"Today’s allocation was set to protect life, maintain essential household access during an extreme heat day, and keep critical public infrastructure operating while we remain in severe shortage conditions. Healthcare services and the energy utility were prioritized because uninterrupted treatment, cooling, pumping, and grid stability are non-negotiable under 36°C conditions, while household supply was preserved to reduce immediate public health risk.

Agricultural, industrial, and environmental requests could not be supported today because the available water had to be concentrated on the most urgent human and system-critical needs. We note and appreciate any voluntary reductions or trades offered during the negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
6,energy_utility,Energy Utility,120.0,102.0,102.0,102.0,0.0,0.85,0.0,False,True,2,True,False,False,480.0,480.0,36.0,"Today’s allocation was set to protect life, maintain essential household access during an extreme heat day, and keep critical public infrastructure operating while we remain in severe shortage conditions. Healthcare services and the energy utility were prioritized because uninterrupted treatment, cooling, pumping, and grid stability are non-negotiable under 36°C conditions, while household supply was preserved to reduce immediate public health risk.

Agricultural, industrial, and environmental requests could not be supported today because the available water had to be concentrated on the most urgent human and system-critical needs. We note and appreciate any voluntary reductions or trades offered during the negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
6,epa,Environmental Protection Agency,36.0,36.0,0.0,0.0,0.0,0.0,36.0,True,True,2,True,False,True,480.0,480.0,36.0,"Today’s allocation was set to protect life, maintain essential household access during an extreme heat day, and keep critical public infrastructure operating while we remain in severe shortage conditions. Healthcare services and the energy utility were prioritized because uninterrupted treatment, cooling, pumping, and grid stability are non-negotiable under 36°C conditions, while household supply was preserved to reduce immediate public health risk.

Agricultural, industrial, and environmental requests could not be supported today because the available water had to be concentrated on the most urgent human and system-critical needs. We note and appreciate any voluntary reductions or trades offered during the negotiation; such cooperation is a clear demonstration of good-faith crisis management and will be weighed favourably in future allocation decisions.",deeper_shortage_seed2,deeper_shortage,2
1,hospital,Hospital / Healthcare Services,138.0,112.5,138.0,138.0,0.0,1.0,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
1,households,Households,360.0,260.0,360.0,360.0,0.0,1.0,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
1,agriculture,Agriculture,250.0,125.0,243.6,243.6,0.0,0.974,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
1,industry,Industry / Businesses,130.0,82.5,99.2,99.2,0.0,0.763,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
1,energy_utility,Energy Utility,100.0,85.0,100.0,100.0,0.0,1.0,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
1,epa,Environmental Protection Agency,80.0,36.0,59.2,59.2,0.0,0.74,0.0,False,False,0,False,False,False,1000.0,1000.0,34.0,"Given today’s severe shortage and peak heat, we applied the standard priority order to protect essential public health, basic household needs, food production, critical business continuity, energy reliability, and environmental safeguards, while ensuring no stakeholder was pushed below its minimum operating requirement. The final distribution reflects that hierarchy and the limits of available supply, with no negotiation outside the established rules.

We also note the cooperative reductions made by the Hospital / Healthcare Services, Households, and Industry / Businesses, each of which voluntarily lowered its request to help stabilize the system. The Authority regards that conduct as a clear demonstration of good-faith crisis management and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
2,hospital,Hospital / Healthcare Services,153.0,114.8,146.8,146.8,0.0,0.959,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
2,households,Households,412.0,267.8,340.2,340.2,0.0,0.826,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
2,agriculture,Agriculture,262.0,131.2,175.0,175.0,0.0,0.668,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
2,industry,Industry / Businesses,140.0,82.5,92.1,92.1,0.0,0.658,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
2,energy_utility,Energy Utility,104.0,88.4,98.8,98.8,0.0,0.95,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
2,epa,Environmental Protection Agency,80.0,36.0,47.0,47.0,0.0,0.588,0.0,False,False,0,False,False,False,900.0,899.9,37.0,"Today’s allocation was set under severe heat-driven demand and a constrained supply, using our established priority order to protect essential public health and life-safety needs first, while ensuring every sector remained above its minimum operating threshold. We also note that Industry / Businesses voluntarily reduced its request in a constructive gesture; the Authority regards this as a demonstration of good-faith crisis management and will weigh such cooperation favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
3,hospital,Hospital / Healthcare Services,156.0,117.0,130.6,130.6,0.0,0.837,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
3,households,Households,376.0,275.6,296.6,296.6,0.0,0.789,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
3,agriculture,Agriculture,275.0,137.5,156.7,156.7,0.0,0.57,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
3,industry,Industry / Businesses,100.0,82.5,83.7,83.7,0.0,0.837,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
3,energy_utility,Energy Utility,108.0,91.8,96.3,96.3,0.0,0.892,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
3,epa,Environmental Protection Agency,36.0,36.0,36.0,36.0,0.0,1.0,0.0,False,False,0,False,False,False,800.0,799.9,40.0,"Today’s allocation was made under extreme heat and continuing scarcity, using our standard priority order to protect life, public health, and essential system stability first, while keeping every stakeholder at or above its minimum operating level. We also acknowledge the voluntary reductions made by Households and by Industry / Businesses; the Authority regards this kind of good-faith cooperation as a constructive response to crisis conditions and will weigh it favorably in future allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
4,hospital,Hospital / Healthcare Services,159.0,119.2,119.2,119.2,0.0,0.75,0.0,False,True,0,True,False,False,700.0,700.0,41.0,"Today’s allocation was set to protect life, public health, and essential system stability under extreme heat and severe scarcity. We prioritized hospitals and healthcare, maintained a larger share for households to reduce immediate hardship, preserved enough water for the energy system to keep critical services operating, and retained a limited but necessary allocation for agriculture, industry, and environmental flows so the city can function and recover without causing avoidable long-term damage.

No voluntary reductions or trades were recorded in today’s process. The Authority notes that any future good-faith cooperation, including voluntary conservation or negotiated rebalancing, will be viewed favorably in subsequent allocation decisions.",single_shot_allocation_seed0,single_shot_allocation,0
